event_id,station,magnitude,file,status
quakeml:eu.emsc/event/20230211_0000370,KO.TAHT,3.4,ev_KO_TAHT_.emsc_event_20230211_0000370.mseed,fail
quakeml:eu.emsc/event/20230211_0000370,KO.YESY,3.4,ev_KO_YESY_.emsc_event_20230211_0000370.mseed,fail
quakeml:eu.emsc/event/20230211_0000370,KO.URFA,3.4,ev_KO_URFA_.emsc_event_20230211_0000370.mseed,ok
quakeml:eu.emsc/event/20230211_0000370,KO.SARI,3.4,ev_KO_SARI_.emsc_event_20230211_0000370.mseed,ok
quakeml:eu.emsc/event/20230211_0000370,KO.DARE,3.4,ev_KO_DARE_.emsc_event_20230211_0000370.mseed,ok
quakeml:eu.emsc/event/20230211_0000372,KO.GULA,2.9,ev_KO_GULA_.emsc_event_20230211_0000372.mseed,fail
quakeml:eu.emsc/event/20230211_0000370,KO.KARA,3.4,ev_KO_KARA_.emsc_event_20230211_0000370.mseed,fail
quakeml:eu.emsc/event/20230211_0000370,KO.MERS,3.4,ev_KO_MERS_.emsc_event_20230211_0000370.mseed,ok
quakeml:eu.emsc/event/20230211_0000370,KO.BNN,3.4,ev_KO_BNN_.emsc_event_20230211_0000370.mseed,ok
quakeml:eu.emsc/event/20230211_0000370,KO.SVRC,3.4,ev_KO_SVRC_.emsc_event_20230211_0000370.mseed,ok
quakeml:eu.emsc/event/20230211_0000372,KO.YESY,2.9,ev_KO_YESY_.emsc_event_20230211_0000372.mseed,fail
quakeml:eu.emsc/event/20230211_0000372,KO.TAHT,2.9,ev_KO_TAHT_.emsc_event_20230211_0000372.mseed,fail
quakeml:eu.emsc/event/20230211_0000372,KO.CEYT,2.9,ev_KO_CEYT_.emsc_event_20230211_0000372.mseed,ok
quakeml:eu.emsc/event/20230211_0000372,KO.URFA,2.9,ev_KO_URFA_.emsc_event_20230211_0000372.mseed,ok
quakeml:eu.emsc/event/20230211_0000372,KO.DYBB,2.9,ev_KO_DYBB_.emsc_event_20230211_0000372.mseed,fail
quakeml:eu.emsc/event/20230211_0000372,KO.SARI,2.9,ev_KO_SARI_.emsc_event_20230211_0000372.mseed,ok
quakeml:eu.emsc/event/20230211_0000372,KO.DARE,2.9,ev_KO_DARE_.emsc_event_20230211_0000372.mseed,ok
quakeml:eu.emsc/event/20230211_0000371,KO.GULA,3.7,ev_KO_GULA_.emsc_event_20230211_0000371.mseed,fail
quakeml:eu.emsc/event/20230211_0000372,KO.BNN,2.9,ev_KO_BNN_.emsc_event_20230211_0000372.mseed,ok
quakeml:eu.emsc/event/20230211_0000372,KO.SVRC,2.9,ev_KO_SVRC_.emsc_event_20230211_0000372.mseed,ok
quakeml:eu.emsc/event/20230211_0000372,KO.MERS,2.9,ev_KO_MERS_.emsc_event_20230211_0000372.mseed,ok
quakeml:eu.emsc/event/20230211_0000372,KO.KARA,2.9,ev_KO_KARA_.emsc_event_20230211_0000372.mseed,fail
quakeml:eu.emsc/event/20230211_0000371,KO.DYBB,3.7,ev_KO_DYBB_.emsc_event_20230211_0000371.mseed,fail
quakeml:eu.emsc/event/20230211_0000371,KO.TAHT,3.7,ev_KO_TAHT_.emsc_event_20230211_0000371.mseed,fail
quakeml:eu.emsc/event/20230211_0000371,KO.YESY,3.7,ev_KO_YESY_.emsc_event_20230211_0000371.mseed,fail
quakeml:eu.emsc/event/20230211_0000371,KO.CEYT,3.7,ev_KO_CEYT_.emsc_event_20230211_0000371.mseed,ok
quakeml:eu.emsc/event/20230211_0000371,KO.SARI,3.7,ev_KO_SARI_.emsc_event_20230211_0000371.mseed,ok
quakeml:eu.emsc/event/20230211_0000371,KO.URFA,3.7,ev_KO_URFA_.emsc_event_20230211_0000371.mseed,ok
quakeml:eu.emsc/event/20230211_0000371,KO.MERS,3.7,ev_KO_MERS_.emsc_event_20230211_0000371.mseed,ok
quakeml:eu.emsc/event/20230211_0000371,KO.DARE,3.7,ev_KO_DARE_.emsc_event_20230211_0000371.mseed,ok
quakeml:eu.emsc/event/20230211_0000371,KO.BNN,3.7,ev_KO_BNN_.emsc_event_20230211_0000371.mseed,ok
quakeml:eu.emsc/event/20230211_0000371,KO.KARA,3.7,ev_KO_KARA_.emsc_event_20230211_0000371.mseed,fail
quakeml:eu.emsc/event/20230211_0000371,KO.SVRC,3.7,ev_KO_SVRC_.emsc_event_20230211_0000371.mseed,ok
quakeml:eu.emsc/event/20230211_0000365,KO.GULA,2.5,ev_KO_GULA_.emsc_event_20230211_0000365.mseed,fail
quakeml:eu.emsc/event/20230211_0000365,KO.CEYT,2.5,ev_KO_CEYT_.emsc_event_20230211_0000365.mseed,ok
quakeml:eu.emsc/event/20230211_0000365,KO.DYBB,2.5,ev_KO_DYBB_.emsc_event_20230211_0000365.mseed,fail
quakeml:eu.emsc/event/20230211_0000365,KO.YESY,2.5,ev_KO_YESY_.emsc_event_20230211_0000365.mseed,fail
quakeml:eu.emsc/event/20230211_0000365,KO.TAHT,2.5,ev_KO_TAHT_.emsc_event_20230211_0000365.mseed,fail
quakeml:eu.emsc/event/20230211_0000365,KO.SARI,2.5,ev_KO_SARI_.emsc_event_20230211_0000365.mseed,ok
quakeml:eu.emsc/event/20230211_0000365,KO.URFA,2.5,ev_KO_URFA_.emsc_event_20230211_0000365.mseed,ok
quakeml:eu.emsc/event/20230211_0000365,KO.SVRC,2.5,ev_KO_SVRC_.emsc_event_20230211_0000365.mseed,ok
quakeml:eu.emsc/event/20230211_0000365,KO.KARA,2.5,ev_KO_KARA_.emsc_event_20230211_0000365.mseed,fail
quakeml:eu.emsc/event/20230211_0000365,KO.MERS,2.5,ev_KO_MERS_.emsc_event_20230211_0000365.mseed,ok
quakeml:eu.emsc/event/20230211_0000365,KO.DARE,2.5,ev_KO_DARE_.emsc_event_20230211_0000365.mseed,ok
quakeml:eu.emsc/event/20230211_0000362,KO.GULA,4.2,ev_KO_GULA_.emsc_event_20230211_0000362.mseed,fail
quakeml:eu.emsc/event/20230211_0000365,KO.BNN,2.5,ev_KO_BNN_.emsc_event_20230211_0000365.mseed,ok
quakeml:eu.emsc/event/20230211_0000362,KO.DYBB,4.2,ev_KO_DYBB_.emsc_event_20230211_0000362.mseed,fail
quakeml:eu.emsc/event/20230211_0000362,KO.CEYT,4.2,ev_KO_CEYT_.emsc_event_20230211_0000362.mseed,ok
quakeml:eu.emsc/event/20230211_0000362,KO.TAHT,4.2,ev_KO_TAHT_.emsc_event_20230211_0000362.mseed,fail
quakeml:eu.emsc/event/20230211_0000362,KO.SARI,4.2,ev_KO_SARI_.emsc_event_20230211_0000362.mseed,ok
quakeml:eu.emsc/event/20230211_0000362,KO.URFA,4.2,ev_KO_URFA_.emsc_event_20230211_0000362.mseed,ok
quakeml:eu.emsc/event/20230211_0000362,KO.DARE,4.2,ev_KO_DARE_.emsc_event_20230211_0000362.mseed,ok
quakeml:eu.emsc/event/20230211_0000362,KO.BNN,4.2,ev_KO_BNN_.emsc_event_20230211_0000362.mseed,ok
quakeml:eu.emsc/event/20230211_0000362,KO.SVRC,4.2,ev_KO_SVRC_.emsc_event_20230211_0000362.mseed,ok
quakeml:eu.emsc/event/20230211_0000362,KO.KARA,4.2,ev_KO_KARA_.emsc_event_20230211_0000362.mseed,fail
quakeml:eu.emsc/event/20230211_0000362,KO.MERS,4.2,ev_KO_MERS_.emsc_event_20230211_0000362.mseed,ok
quakeml:eu.emsc/event/20230211_0000357,KO.CEYT,2.7,ev_KO_CEYT_.emsc_event_20230211_0000357.mseed,ok
quakeml:eu.emsc/event/20230211_0000357,KO.DYBB,2.7,ev_KO_DYBB_.emsc_event_20230211_0000357.mseed,fail
quakeml:eu.emsc/event/20230211_0000357,KO.YESY,2.7,ev_KO_YESY_.emsc_event_20230211_0000357.mseed,fail
quakeml:eu.emsc/event/20230211_0000357,KO.GULA,2.7,ev_KO_GULA_.emsc_event_20230211_0000357.mseed,fail
quakeml:eu.emsc/event/20230211_0000357,KO.TAHT,2.7,ev_KO_TAHT_.emsc_event_20230211_0000357.mseed,fail
quakeml:eu.emsc/event/20230211_0000357,KO.DARE,2.7,ev_KO_DARE_.emsc_event_20230211_0000357.mseed,ok
quakeml:eu.emsc/event/20230211_0000357,KO.URFA,2.7,ev_KO_URFA_.emsc_event_20230211_0000357.mseed,ok
quakeml:eu.emsc/event/20230211_0000357,KO.BNN,2.7,ev_KO_BNN_.emsc_event_20230211_0000357.mseed,ok
quakeml:eu.emsc/event/20230211_0000357,KO.KARA,2.7,ev_KO_KARA_.emsc_event_20230211_0000357.mseed,fail
quakeml:eu.emsc/event/20230211_0000357,KO.SARI,2.7,ev_KO_SARI_.emsc_event_20230211_0000357.mseed,ok
quakeml:eu.emsc/event/20230211_0000357,KO.MERS,2.7,ev_KO_MERS_.emsc_event_20230211_0000357.mseed,ok
quakeml:eu.emsc/event/20230211_0000361,KO.DYBB,3.8,ev_KO_DYBB_.emsc_event_20230211_0000361.mseed,fail
quakeml:eu.emsc/event/20230211_0000361,KO.GULA,3.8,ev_KO_GULA_.emsc_event_20230211_0000361.mseed,fail
quakeml:eu.emsc/event/20230211_0000361,KO.YESY,3.8,ev_KO_YESY_.emsc_event_20230211_0000361.mseed,fail
quakeml:eu.emsc/event/20230211_0000357,KO.SVRC,2.7,ev_KO_SVRC_.emsc_event_20230211_0000357.mseed,ok
quakeml:eu.emsc/event/20230211_0000361,KO.TAHT,3.8,ev_KO_TAHT_.emsc_event_20230211_0000361.mseed,fail
quakeml:eu.emsc/event/20230211_0000361,KO.CEYT,3.8,ev_KO_CEYT_.emsc_event_20230211_0000361.mseed,ok
quakeml:eu.emsc/event/20230211_0000361,KO.URFA,3.8,ev_KO_URFA_.emsc_event_20230211_0000361.mseed,ok
quakeml:eu.emsc/event/20230211_0000361,KO.SARI,3.8,ev_KO_SARI_.emsc_event_20230211_0000361.mseed,ok
quakeml:eu.emsc/event/20230211_0000361,KO.DARE,3.8,ev_KO_DARE_.emsc_event_20230211_0000361.mseed,ok
quakeml:eu.emsc/event/20230211_0000361,KO.KARA,3.8,ev_KO_KARA_.emsc_event_20230211_0000361.mseed,fail
quakeml:eu.emsc/event/20230211_0000361,KO.BNN,3.8,ev_KO_BNN_.emsc_event_20230211_0000361.mseed,ok
quakeml:eu.emsc/event/20230211_0000361,KO.SVRC,3.8,ev_KO_SVRC_.emsc_event_20230211_0000361.mseed,ok
quakeml:eu.emsc/event/20230211_0000361,KO.MERS,3.8,ev_KO_MERS_.emsc_event_20230211_0000361.mseed,ok
quakeml:eu.emsc/event/20230211_0000359,KO.GULA,2.9,ev_KO_GULA_.emsc_event_20230211_0000359.mseed,fail
quakeml:eu.emsc/event/20230211_0000359,KO.YESY,2.9,ev_KO_YESY_.emsc_event_20230211_0000359.mseed,fail
quakeml:eu.emsc/event/20230211_0000359,KO.DYBB,2.9,ev_KO_DYBB_.emsc_event_20230211_0000359.mseed,fail
quakeml:eu.emsc/event/20230211_0000359,KO.CEYT,2.9,ev_KO_CEYT_.emsc_event_20230211_0000359.mseed,ok
quakeml:eu.emsc/event/20230211_0000359,KO.TAHT,2.9,ev_KO_TAHT_.emsc_event_20230211_0000359.mseed,fail
quakeml:eu.emsc/event/20230211_0000359,KO.SARI,2.9,ev_KO_SARI_.emsc_event_20230211_0000359.mseed,ok
quakeml:eu.emsc/event/20230211_0000359,KO.URFA,2.9,ev_KO_URFA_.emsc_event_20230211_0000359.mseed,ok
quakeml:eu.emsc/event/20230211_0000359,KO.KARA,2.9,ev_KO_KARA_.emsc_event_20230211_0000359.mseed,fail
quakeml:eu.emsc/event/20230211_0000359,KO.MERS,2.9,ev_KO_MERS_.emsc_event_20230211_0000359.mseed,ok
quakeml:eu.emsc/event/20230211_0000359,KO.DARE,2.9,ev_KO_DARE_.emsc_event_20230211_0000359.mseed,ok
quakeml:eu.emsc/event/20230211_0000359,KO.BNN,2.9,ev_KO_BNN_.emsc_event_20230211_0000359.mseed,ok
quakeml:eu.emsc/event/20230211_0000355,KO.YESY,3.0,ev_KO_YESY_.emsc_event_20230211_0000355.mseed,fail
quakeml:eu.emsc/event/20230211_0000355,KO.DYBB,3.0,ev_KO_DYBB_.emsc_event_20230211_0000355.mseed,fail
quakeml:eu.emsc/event/20230211_0000359,KO.SVRC,2.9,ev_KO_SVRC_.emsc_event_20230211_0000359.mseed,ok
quakeml:eu.emsc/event/20230211_0000355,KO.GULA,3.0,ev_KO_GULA_.emsc_event_20230211_0000355.mseed,fail
quakeml:eu.emsc/event/20230211_0000355,KO.CEYT,3.0,ev_KO_CEYT_.emsc_event_20230211_0000355.mseed,ok
quakeml:eu.emsc/event/20230211_0000355,KO.TAHT,3.0,ev_KO_TAHT_.emsc_event_20230211_0000355.mseed,fail
quakeml:eu.emsc/event/20230211_0000355,KO.KARA,3.0,ev_KO_KARA_.emsc_event_20230211_0000355.mseed,fail
quakeml:eu.emsc/event/20230211_0000355,KO.DARE,3.0,ev_KO_DARE_.emsc_event_20230211_0000355.mseed,ok
quakeml:eu.emsc/event/20230211_0000355,KO.SARI,3.0,ev_KO_SARI_.emsc_event_20230211_0000355.mseed,ok
quakeml:eu.emsc/event/20230211_0000355,KO.URFA,3.0,ev_KO_URFA_.emsc_event_20230211_0000355.mseed,ok
quakeml:eu.emsc/event/20230211_0000355,KO.MERS,3.0,ev_KO_MERS_.emsc_event_20230211_0000355.mseed,ok
quakeml:eu.emsc/event/20230211_0000355,KO.BNN,3.0,ev_KO_BNN_.emsc_event_20230211_0000355.mseed,ok
quakeml:eu.emsc/event/20230211_0000355,KO.SVRC,3.0,ev_KO_SVRC_.emsc_event_20230211_0000355.mseed,ok
quakeml:eu.emsc/event/20230211_0000358,KO.GULA,3.1,ev_KO_GULA_.emsc_event_20230211_0000358.mseed,fail
quakeml:eu.emsc/event/20230211_0000358,KO.DYBB,3.1,ev_KO_DYBB_.emsc_event_20230211_0000358.mseed,fail
quakeml:eu.emsc/event/20230211_0000358,KO.YESY,3.1,ev_KO_YESY_.emsc_event_20230211_0000358.mseed,fail
quakeml:eu.emsc/event/20230211_0000358,KO.SARI,3.1,ev_KO_SARI_.emsc_event_20230211_0000358.mseed,ok
quakeml:eu.emsc/event/20230211_0000358,KO.CEYT,3.1,ev_KO_CEYT_.emsc_event_20230211_0000358.mseed,ok
quakeml:eu.emsc/event/20230211_0000358,KO.URFA,3.1,ev_KO_URFA_.emsc_event_20230211_0000358.mseed,ok
quakeml:eu.emsc/event/20230211_0000358,KO.TAHT,3.1,ev_KO_TAHT_.emsc_event_20230211_0000358.mseed,fail
quakeml:eu.emsc/event/20230211_0000358,KO.DARE,3.1,ev_KO_DARE_.emsc_event_20230211_0000358.mseed,ok
quakeml:eu.emsc/event/20230211_0000358,KO.KARA,3.1,ev_KO_KARA_.emsc_event_20230211_0000358.mseed,fail
quakeml:eu.emsc/event/20230211_0000358,KO.MERS,3.1,ev_KO_MERS_.emsc_event_20230211_0000358.mseed,ok
quakeml:eu.emsc/event/20230211_0000358,KO.SVRC,3.1,ev_KO_SVRC_.emsc_event_20230211_0000358.mseed,ok
quakeml:eu.emsc/event/20230211_0000358,KO.BNN,3.1,ev_KO_BNN_.emsc_event_20230211_0000358.mseed,ok
quakeml:eu.emsc/event/20230211_0000353,KO.DYBB,2.7,ev_KO_DYBB_.emsc_event_20230211_0000353.mseed,fail
quakeml:eu.emsc/event/20230211_0000353,KO.YESY,2.7,ev_KO_YESY_.emsc_event_20230211_0000353.mseed,fail
quakeml:eu.emsc/event/20230211_0000353,KO.TAHT,2.7,ev_KO_TAHT_.emsc_event_20230211_0000353.mseed,fail
quakeml:eu.emsc/event/20230211_0000353,KO.GULA,2.7,ev_KO_GULA_.emsc_event_20230211_0000353.mseed,fail
quakeml:eu.emsc/event/20230211_0000378,KO.TAHT,2.5,ev_KO_TAHT_.emsc_event_20230211_0000378.mseed,fail
quakeml:eu.emsc/event/20230211_0000353,KO.CEYT,2.7,ev_KO_CEYT_.emsc_event_20230211_0000353.mseed,ok
quakeml:eu.emsc/event/20230211_0000353,KO.URFA,2.7,ev_KO_URFA_.emsc_event_20230211_0000353.mseed,ok
quakeml:eu.emsc/event/20230211_0000353,KO.SARI,2.7,ev_KO_SARI_.emsc_event_20230211_0000353.mseed,ok
quakeml:eu.emsc/event/20230211_0000353,KO.MERS,2.7,ev_KO_MERS_.emsc_event_20230211_0000353.mseed,ok
quakeml:eu.emsc/event/20230211_0000353,KO.BNN,2.7,ev_KO_BNN_.emsc_event_20230211_0000353.mseed,ok
quakeml:eu.emsc/event/20230211_0000353,KO.DARE,2.7,ev_KO_DARE_.emsc_event_20230211_0000353.mseed,ok
quakeml:eu.emsc/event/20230211_0000353,KO.KARA,2.7,ev_KO_KARA_.emsc_event_20230211_0000353.mseed,fail
quakeml:eu.emsc/event/20230211_0000350,KO.GULA,2.9,ev_KO_GULA_.emsc_event_20230211_0000350.mseed,fail
quakeml:eu.emsc/event/20230211_0000350,KO.DYBB,2.9,ev_KO_DYBB_.emsc_event_20230211_0000350.mseed,fail
quakeml:eu.emsc/event/20230211_0000353,KO.SVRC,2.7,ev_KO_SVRC_.emsc_event_20230211_0000353.mseed,ok
quakeml:eu.emsc/event/20230211_0000350,KO.YESY,2.9,ev_KO_YESY_.emsc_event_20230211_0000350.mseed,fail
quakeml:eu.emsc/event/20230211_0000350,KO.TAHT,2.9,ev_KO_TAHT_.emsc_event_20230211_0000350.mseed,fail
quakeml:eu.emsc/event/20230211_0000350,KO.CEYT,2.9,ev_KO_CEYT_.emsc_event_20230211_0000350.mseed,ok
quakeml:eu.emsc/event/20230211_0000350,KO.KARA,2.9,ev_KO_KARA_.emsc_event_20230211_0000350.mseed,fail
quakeml:eu.emsc/event/20230211_0000350,KO.SARI,2.9,ev_KO_SARI_.emsc_event_20230211_0000350.mseed,ok
quakeml:eu.emsc/event/20230211_0000350,KO.BNN,2.9,ev_KO_BNN_.emsc_event_20230211_0000350.mseed,ok
quakeml:eu.emsc/event/20230211_0000350,KO.URFA,2.9,ev_KO_URFA_.emsc_event_20230211_0000350.mseed,ok
quakeml:eu.emsc/event/20230211_0000350,KO.MERS,2.9,ev_KO_MERS_.emsc_event_20230211_0000350.mseed,ok
quakeml:eu.emsc/event/20230211_0000350,KO.DARE,2.9,ev_KO_DARE_.emsc_event_20230211_0000350.mseed,ok
quakeml:eu.emsc/event/20230211_0000351,KO.YESY,2.8,ev_KO_YESY_.emsc_event_20230211_0000351.mseed,fail
quakeml:eu.emsc/event/20230211_0000351,KO.TAHT,2.8,ev_KO_TAHT_.emsc_event_20230211_0000351.mseed,fail
quakeml:eu.emsc/event/20230211_0000351,KO.DYBB,2.8,ev_KO_DYBB_.emsc_event_20230211_0000351.mseed,fail
quakeml:eu.emsc/event/20230211_0000351,KO.GULA,2.8,ev_KO_GULA_.emsc_event_20230211_0000351.mseed,fail
quakeml:eu.emsc/event/20230211_0000351,KO.CEYT,2.8,ev_KO_CEYT_.emsc_event_20230211_0000351.mseed,ok
quakeml:eu.emsc/event/20230211_0000351,KO.URFA,2.8,ev_KO_URFA_.emsc_event_20230211_0000351.mseed,ok
quakeml:eu.emsc/event/20230211_0000351,KO.KARA,2.8,ev_KO_KARA_.emsc_event_20230211_0000351.mseed,fail
quakeml:eu.emsc/event/20230211_0000351,KO.BNN,2.8,ev_KO_BNN_.emsc_event_20230211_0000351.mseed,ok
quakeml:eu.emsc/event/20230211_0000351,KO.DARE,2.8,ev_KO_DARE_.emsc_event_20230211_0000351.mseed,ok
quakeml:eu.emsc/event/20230211_0000351,KO.SARI,2.8,ev_KO_SARI_.emsc_event_20230211_0000351.mseed,ok
quakeml:eu.emsc/event/20230211_0000351,KO.SVRC,2.8,ev_KO_SVRC_.emsc_event_20230211_0000351.mseed,ok
quakeml:eu.emsc/event/20230211_0000351,KO.MERS,2.8,ev_KO_MERS_.emsc_event_20230211_0000351.mseed,ok
quakeml:eu.emsc/event/20230211_0000349,KO.DYBB,2.5,ev_KO_DYBB_.emsc_event_20230211_0000349.mseed,fail
quakeml:eu.emsc/event/20230211_0000349,KO.GULA,2.5,ev_KO_GULA_.emsc_event_20230211_0000349.mseed,fail
quakeml:eu.emsc/event/20230211_0000349,KO.YESY,2.5,ev_KO_YESY_.emsc_event_20230211_0000349.mseed,fail
quakeml:eu.emsc/event/20230211_0000349,KO.CEYT,2.5,ev_KO_CEYT_.emsc_event_20230211_0000349.mseed,ok
quakeml:eu.emsc/event/20230211_0000349,KO.SARI,2.5,ev_KO_SARI_.emsc_event_20230211_0000349.mseed,ok
quakeml:eu.emsc/event/20230211_0000349,KO.DARE,2.5,ev_KO_DARE_.emsc_event_20230211_0000349.mseed,ok
quakeml:eu.emsc/event/20230211_0000349,KO.URFA,2.5,ev_KO_URFA_.emsc_event_20230211_0000349.mseed,ok
quakeml:eu.emsc/event/20230211_0000349,KO.TAHT,2.5,ev_KO_TAHT_.emsc_event_20230211_0000349.mseed,fail
quakeml:eu.emsc/event/20230211_0000349,KO.KARA,2.5,ev_KO_KARA_.emsc_event_20230211_0000349.mseed,fail
quakeml:eu.emsc/event/20230211_0000349,KO.BNN,2.5,ev_KO_BNN_.emsc_event_20230211_0000349.mseed,ok
quakeml:eu.emsc/event/20230211_0000349,KO.SVRC,2.5,ev_KO_SVRC_.emsc_event_20230211_0000349.mseed,ok
quakeml:eu.emsc/event/20230211_0000346,KO.GULA,3.7,ev_KO_GULA_.emsc_event_20230211_0000346.mseed,fail
quakeml:eu.emsc/event/20230211_0000349,KO.MERS,2.5,ev_KO_MERS_.emsc_event_20230211_0000349.mseed,ok
quakeml:eu.emsc/event/20230211_0000346,KO.DYBB,3.7,ev_KO_DYBB_.emsc_event_20230211_0000346.mseed,fail
quakeml:eu.emsc/event/20230211_0000346,KO.YESY,3.7,ev_KO_YESY_.emsc_event_20230211_0000346.mseed,fail
quakeml:eu.emsc/event/20230211_0000346,KO.CEYT,3.7,ev_KO_CEYT_.emsc_event_20230211_0000346.mseed,ok
quakeml:eu.emsc/event/20230211_0000346,KO.SARI,3.7,ev_KO_SARI_.emsc_event_20230211_0000346.mseed,ok
quakeml:eu.emsc/event/20230211_0000346,KO.TAHT,3.7,ev_KO_TAHT_.emsc_event_20230211_0000346.mseed,fail
quakeml:eu.emsc/event/20230211_0000346,KO.URFA,3.7,ev_KO_URFA_.emsc_event_20230211_0000346.mseed,ok
quakeml:eu.emsc/event/20230211_0000346,KO.DARE,3.7,ev_KO_DARE_.emsc_event_20230211_0000346.mseed,ok
quakeml:eu.emsc/event/20230211_0000346,KO.BNN,3.7,ev_KO_BNN_.emsc_event_20230211_0000346.mseed,ok
quakeml:eu.emsc/event/20230211_0000346,KO.MERS,3.7,ev_KO_MERS_.emsc_event_20230211_0000346.mseed,ok
quakeml:eu.emsc/event/20230211_0000346,KO.KARA,3.7,ev_KO_KARA_.emsc_event_20230211_0000346.mseed,fail
quakeml:eu.emsc/event/20230211_0000346,KO.SVRC,3.7,ev_KO_SVRC_.emsc_event_20230211_0000346.mseed,ok
quakeml:eu.emsc/event/20230211_0000340,KO.GULA,2.7,ev_KO_GULA_.emsc_event_20230211_0000340.mseed,fail
quakeml:eu.emsc/event/20230211_0000340,KO.DYBB,2.7,ev_KO_DYBB_.emsc_event_20230211_0000340.mseed,fail
quakeml:eu.emsc/event/20230211_0000340,KO.CEYT,2.7,ev_KO_CEYT_.emsc_event_20230211_0000340.mseed,ok
quakeml:eu.emsc/event/20230211_0000340,KO.YESY,2.7,ev_KO_YESY_.emsc_event_20230211_0000340.mseed,fail
quakeml:eu.emsc/event/20230211_0000340,KO.TAHT,2.7,ev_KO_TAHT_.emsc_event_20230211_0000340.mseed,fail
quakeml:eu.emsc/event/20230211_0000340,KO.SARI,2.7,ev_KO_SARI_.emsc_event_20230211_0000340.mseed,ok
quakeml:eu.emsc/event/20230211_0000340,KO.URFA,2.7,ev_KO_URFA_.emsc_event_20230211_0000340.mseed,ok
quakeml:eu.emsc/event/20230211_0000340,KO.DARE,2.7,ev_KO_DARE_.emsc_event_20230211_0000340.mseed,ok
quakeml:eu.emsc/event/20230211_0000340,KO.KARA,2.7,ev_KO_KARA_.emsc_event_20230211_0000340.mseed,fail
quakeml:eu.emsc/event/20230211_0000340,KO.BNN,2.7,ev_KO_BNN_.emsc_event_20230211_0000340.mseed,ok
quakeml:eu.emsc/event/20230211_0000340,KO.MERS,2.7,ev_KO_MERS_.emsc_event_20230211_0000340.mseed,ok
quakeml:eu.emsc/event/20230211_0000340,KO.SVRC,2.7,ev_KO_SVRC_.emsc_event_20230211_0000340.mseed,ok
quakeml:eu.emsc/event/20230211_0000342,KO.GULA,3.1,ev_KO_GULA_.emsc_event_20230211_0000342.mseed,fail
quakeml:eu.emsc/event/20230211_0000342,KO.DYBB,3.1,ev_KO_DYBB_.emsc_event_20230211_0000342.mseed,fail
quakeml:eu.emsc/event/20230211_0000401,KO.DYBB,3.5,ev_KO_DYBB_.emsc_event_20230211_0000401.mseed,ok
quakeml:eu.emsc/event/20230211_0000342,KO.CEYT,3.1,ev_KO_CEYT_.emsc_event_20230211_0000342.mseed,ok
quakeml:eu.emsc/event/20230211_0000342,KO.SARI,3.1,ev_KO_SARI_.emsc_event_20230211_0000342.mseed,ok
quakeml:eu.emsc/event/20230211_0000342,KO.TAHT,3.1,ev_KO_TAHT_.emsc_event_20230211_0000342.mseed,fail
quakeml:eu.emsc/event/20230211_0000342,KO.YESY,3.1,ev_KO_YESY_.emsc_event_20230211_0000342.mseed,fail
quakeml:eu.emsc/event/20230211_0000342,KO.URFA,3.1,ev_KO_URFA_.emsc_event_20230211_0000342.mseed,ok
quakeml:eu.emsc/event/20230211_0000342,KO.DARE,3.1,ev_KO_DARE_.emsc_event_20230211_0000342.mseed,ok
quakeml:eu.emsc/event/20230211_0000342,KO.KARA,3.1,ev_KO_KARA_.emsc_event_20230211_0000342.mseed,fail
quakeml:eu.emsc/event/20230211_0000342,KO.MERS,3.1,ev_KO_MERS_.emsc_event_20230211_0000342.mseed,ok
quakeml:eu.emsc/event/20230211_0000338,KO.GULA,3.2,ev_KO_GULA_.emsc_event_20230211_0000338.mseed,fail
quakeml:eu.emsc/event/20230211_0000342,KO.BNN,3.1,ev_KO_BNN_.emsc_event_20230211_0000342.mseed,ok
quakeml:eu.emsc/event/20230211_0000342,KO.SVRC,3.1,ev_KO_SVRC_.emsc_event_20230211_0000342.mseed,ok
quakeml:eu.emsc/event/20230211_0000338,KO.DYBB,3.2,ev_KO_DYBB_.emsc_event_20230211_0000338.mseed,fail
quakeml:eu.emsc/event/20230211_0000338,KO.SARI,3.2,ev_KO_SARI_.emsc_event_20230211_0000338.mseed,ok
quakeml:eu.emsc/event/20230211_0000338,KO.TAHT,3.2,ev_KO_TAHT_.emsc_event_20230211_0000338.mseed,fail
quakeml:eu.emsc/event/20230211_0000338,KO.YESY,3.2,ev_KO_YESY_.emsc_event_20230211_0000338.mseed,fail
quakeml:eu.emsc/event/20230211_0000338,KO.CEYT,3.2,ev_KO_CEYT_.emsc_event_20230211_0000338.mseed,ok
quakeml:eu.emsc/event/20230211_0000338,KO.URFA,3.2,ev_KO_URFA_.emsc_event_20230211_0000338.mseed,ok
quakeml:eu.emsc/event/20230211_0000338,KO.DARE,3.2,ev_KO_DARE_.emsc_event_20230211_0000338.mseed,ok
quakeml:eu.emsc/event/20230211_0000338,KO.BNN,3.2,ev_KO_BNN_.emsc_event_20230211_0000338.mseed,ok
quakeml:eu.emsc/event/20230211_0000338,KO.KARA,3.2,ev_KO_KARA_.emsc_event_20230211_0000338.mseed,fail
quakeml:eu.emsc/event/20230211_0000338,KO.MERS,3.2,ev_KO_MERS_.emsc_event_20230211_0000338.mseed,ok
